customer_id,full_name,mobile_number,age,gender,region,date_joined,is_business_user,risk_score
cust105405,Mr. Stephen Fernandez DVM,2927949491,26,female,south,2025-07-12,False,0.01
cust105406,Brian Collier,6581737325,65,male,north,2024-08-24,False,0.16
cust105407,Lauren Baldwin,5717799350,66,male,central,2025-06-26,False,0.03
cust105408,Bryan Brown,7142557592,18,male,south,2021-09-16,False,0.18
cust105409,Cheryl Carter,0416958779,41,male,central,2020-12-31,False,0.38
cust105410,Tiffany Morris,4810393154,47,female,east,2023-06-11,False,0.29
cust105411,Jennifer Benson,0718652663,58,other,north,2023-12-11,False,0.24
cust105412,Jackie Castillo,1447844704,58,female,central,2020-12-12,False,0.16
cust105413,Chad Sutton,2295775380,46,male,east,2021-05-26,False,0.26
cust105414,Kevin Rivera,5252420544,66,male,south,2023-10-29,False,0.0
cust105415,Austin Moore,7297229718,31,female,south,2022-11-08,False,0.05
cust105416,Katelyn Aguilar,9592429223,55,female,central,2023-01-17,False,0.29
cust105417,Lee Collins,9150531783,44,female,south,2022-07-31,False,0.15
cust105418,Lisa Cruz,9737229554,66,male,north,2024-02-26,False,0.35
cust105419,James Arroyo,5964551751,33,male,west,2022-02-28,False,0.04
cust105420,Kevin Gibson,9368305747,41,female,north,2023-07-18,True,0.37
cust105421,Dr. Daniel Cox Jr.,6125319128,22,female,south,2021-02-21,False,0.24
cust105422,Amy Oconnor,7144112912,68,female,north,2024-12-27,False,0.28
cust105423,Sergio Carlson,7141711833,67,male,east,2025-03-05,False,0.24
cust105424,Brett Walker,7220668302,70,male,east,2024-04-02,False,0.56
cust105425,Kristen Rivera,8899392196,67,female,south,2023-12-21,False,0.07
cust105426,Spencer Atkins,3515784715,37,male,central,2022-01-26,False,0.11
cust105427,Jennifer Vega,4528622620,69,female,south,2021-01-12,False,0.11
cust105428,Rebecca Vance,1955782040,62,male,south,2023-09-16,False,0.41
cust105429,Brittany Wright,9924707770,48,female,east,2023-02-03,False,0.26
cust105430,Randy Haynes,7901796764,21,male,west,2021-06-26,False,0.2
cust105431,John Duncan,2343684020,50,male,east,2021-06-17,False,0.0
cust105432,Brianna Richardson,3249372357,69,female,south,2024-02-14,False,0.31
cust105433,Lynn Barnett,9280903600,42,female,west,2020-09-14,False,0.31
cust105434,John Hobbs,8786548932,60,female,west,2021-04-07,False,0.42
cust105435,Brittany Trevino,9800692525,52,female,south,2024-07-25,True,0.17
cust105436,Samuel Richardson,2201244557,61,male,west,2021-11-09,False,0.1
cust105437,Lisa Peterson,1562370068,49,male,central,2020-10-27,False,0.21
cust105438,Karen Rhodes,7584870860,20,female,east,2025-04-21,False,0.17
cust105439,Keith Patel,0714976748,25,male,north,2021-05-29,True,0.06
cust105440,Susan Martinez,1480626204,49,female,west,2021-04-21,False,0.33
cust105441,Nancy Morton,4089642868,61,male,central,2022-02-06,True,0.44
cust105442,Scott Peters,8038604841,30,male,east,2025-07-24,False,0.29
cust105443,Richard Mack,2896234307,68,female,south,2023-03-07,True,0.17
cust105444,Nicholas Ramsey,3248005689,19,female,south,2022-11-04,False,0.11
cust105445,John Martinez,1363212792,34,male,west,2023-04-19,False,0.24
cust105446,Wayne Johnson,4504324867,43,female,north,2022-02-17,False,0.07
cust105447,Kenneth Brown,7003681597,47,male,north,2025-02-17,False,0.28
cust105448,Larry Diaz,0684480952,69,female,central,2023-04-26,False,0.17
cust105449,Kristina Brooks,5424920103,32,male,east,2022-09-11,False,0.12
cust105450,Sarah Collins,7854908731,26,male,west,2025-06-29,False,0.24
cust105451,Patrick Johnson,8992079655,63,male,west,2021-05-24,False,0.2
cust105452,Andrew Barnes,3642577966,39,male,west,2023-01-10,False,0.15
cust105453,Ashley Johnson,7103741748,69,female,south,2023-07-30,False,0.28
cust105454,Bonnie Robles,7911903779,58,male,west,2021-10-09,True,0.13
cust105455,Nicholas Anderson,4551670431,35,female,central,2022-07-25,False,0.08
cust105456,Curtis Bullock,6300160662,22,female,east,2023-01-12,True,0.0
cust105457,Allison Martinez,1464877856,68,female,central,2022-04-04,False,0.54
cust105458,John Fuller,4919484348,36,female,central,2021-01-25,False,0.07
cust105459,Annette Fox,7412643314,36,female,central,2022-03-11,False,0.25
cust105460,Jon Henderson,3888631275,70,female,central,2022-11-24,False,0.34
cust105461,Jessica Anderson,8784280224,39,female,west,2022-02-25,False,0.0
cust105462,Jeanette Steele,9585148415,65,male,west,2023-06-23,False,0.14
cust105463,Rick Morales,1036425965,56,female,north,2020-12-29,False,0.34
cust105464,Lonnie Clark DDS,3506664683,43,male,north,2025-02-17,False,0.17
cust105465,Steven Hodge,9631383746,21,female,north,2023-07-06,False,0.34
cust105466,Kristen Roberson,8017887260,39,male,east,2022-09-19,False,0.18
cust105467,Patrick Phillips,4000401110,47,male,west,2024-12-13,False,0.24
cust105468,Cynthia Salas,1124311275,35,female,north,2021-02-20,False,0.37
cust105469,Amanda Peterson,1837365309,68,male,east,2020-10-21,False,0.05
cust105470,Matthew Delgado,5020528120,32,female,east,2020-12-02,False,0.0
cust105471,Tracy Evans,1528744512,56,male,west,2025-05-12,False,0.32
cust105472,Raymond Garrett,3536898608,49,male,east,2023-06-21,False,0.45
cust105473,Matthew Bowers,2874719993,55,male,east,2023-12-09,False,0.18
cust105474,Lindsey Andrade,8471243484,54,male,north,2025-03-26,False,0.22
cust105475,John Levine,2268114091,39,female,east,2022-08-02,False,0.13
cust105476,Susan Woods,8552026389,43,male,east,2021-03-02,False,0.29
cust105477,Amy Martinez,6851201006,65,male,central,2020-11-06,False,0.28
cust105478,Samuel Roberts,5920858527,68,male,central,2023-07-24,False,0.27
cust105479,Andrea Wilson,9141520883,39,female,north,2024-11-13,False,0.06
cust105480,Maria Jackson,6296307187,47,female,north,2020-12-17,False,0.14
cust105481,William Graham,7040843905,24,female,central,2022-08-14,False,0.23
cust105482,Scott Moore PhD,4578014624,46,male,north,2024-07-20,True,0.37
cust105483,Robert Jones,5273709322,44,female,central,2024-06-30,False,0.09
cust105484,Taylor Medina,8585932104,69,female,south,2023-04-30,False,0.0
cust105485,Daniel Davis,4851983118,48,female,west,2021-09-14,False,0.29
cust105486,Tina Case,5310002418,24,male,north,2023-05-14,False,0.28
cust105487,Peter Lyons,7047295782,44,male,east,2022-12-30,False,0.17
cust105488,Diana Peterson,2613868453,46,female,central,2021-06-10,False,0.07
cust105489,Ryan Phillips,2134869352,34,male,west,2020-10-04,False,0.0
cust105490,Mr. Steven Frank,3892977802,62,female,south,2024-03-17,False,0.19
cust105491,Eric Hughes,9411519813,62,male,central,2021-07-01,False,0.24
cust105492,Monica Bowman,0234020013,65,male,east,2021-03-25,False,0.12
cust105493,Peter Allen,8868086706,56,male,central,2022-02-08,True,0.17
cust105494,Jennifer Roberts DVM,7507077287,28,male,central,2023-07-10,True,0.06
cust105495,Cole Miller,7946292805,61,male,south,2023-01-20,False,0.15
cust105496,James Dixon,1101754715,63,female,central,2021-12-25,True,0.16
cust105497,Carolyn Owens,7959435689,35,female,central,2020-11-03,True,0.09
cust105498,Billy Vaughan,3125868170,68,other,east,2021-01-10,False,0.14
cust105499,Brandon Coffey,1673005632,22,female,east,2025-06-29,False,0.1
cust105500,Regina Horton,6480181921,50,other,north,2023-03-27,False,0.31
cust105501,Lindsay Murillo,5788604356,61,male,south,2022-06-10,False,0.26
cust105502,Mrs. Stephanie Stevens MD,7250410641,67,female,south,2022-12-16,False,0.08
cust105503,Natasha Burke,9348957213,27,female,south,2025-04-21,False,0.04
cust105504,Austin Krueger,3774535649,23,female,north,2025-03-07,False,0.31
cust105505,Kaitlyn Abbott,1716924071,27,male,west,2021-05-13,True,0.29
cust105506,Denise Brooks,8012132589,48,male,central,2023-07-31,True,0.16
cust105507,Jessica Webb,3418255148,51,female,south,2023-12-29,False,0.06
cust105508,Anthony Lewis,5674216297,64,male,west,2022-11-15,False,0.02
cust105509,Troy Levy,1754087414,64,other,south,2022-10-26,False,0.12
cust105510,Jeffrey King,8419666620,56,female,south,2021-07-31,False,0.19
cust105511,Jason Pena,1141772142,43,female,west,2021-12-26,False,0.15
cust105512,Elizabeth Warner,0830479408,43,male,west,2020-10-17,True,0.28
cust105513,Peter Howard,3568832863,26,male,south,2024-05-30,False,0.14
cust105514,Keith Clark,3913573975,54,female,west,2023-05-16,False,0.16
cust105515,Cameron Miller,8932993421,59,female,south,2025-01-05,False,0.46
cust105516,Brenda Barron DDS,3261959495,20,female,west,2021-03-24,False,0.13
cust105517,Matthew Stafford,6846018540,22,male,central,2021-08-09,False,0.24
cust105518,Timothy Rodriguez,1920722333,33,female,east,2023-09-30,False,0.1
cust105519,Steven Marsh,9824364567,22,female,east,2022-07-25,False,0.32
cust105520,Shannon Jackson,2530391842,69,male,east,2024-10-03,False,0.09
cust105521,Victoria Holt,2672613830,41,female,south,2022-11-29,True,0.2
cust105522,Christopher Bell,8804692934,23,female,west,2021-03-07,False,0.21
cust105523,Melanie Rowland,0595145870,30,male,west,2023-07-18,False,0.36
cust105524,Vincent Chambers,5849919665,27,male,central,2022-02-02,False,0.07
cust105525,Christopher Davenport,0328755501,67,female,central,2022-07-29,True,0.18
cust105526,Derek Gonzalez,5077529987,59,male,north,2025-07-06,False,0.03
cust105527,Allen Myers,2858076655,57,male,north,2023-01-11,False,0.35
cust105528,Jennifer Owens,8868378660,57,male,north,2021-07-11,False,0.33
cust105529,Elizabeth Fischer,2255262486,35,male,east,2024-02-16,False,0.29
cust105530,Thomas Smith,7050203424,22,female,central,2022-02-17,False,0.06
cust105531,Stacie Jenkins,0386184668,28,female,north,2022-06-28,False,0.35
cust105532,Mr. Hayden Gonzalez,0544708739,39,female,central,2023-02-12,False,0.24
cust105533,Eric Hunt,8624894271,65,female,west,2021-02-14,False,0.39
cust105534,Andrew Gallagher,9388391019,70,female,south,2024-01-04,True,0.23
cust105535,Brenda Morton,4007392766,44,female,central,2021-07-10,False,0.33
cust105536,Emily Taylor MD,8015861353,46,male,north,2023-06-16,False,0.17
cust105537,Michael Leonard,8872882770,54,female,west,2023-12-20,False,0.24
cust105538,Heidi Sullivan,5894462368,70,female,south,2021-08-15,False,0.18
cust105539,Courtney Morgan,2285965078,27,female,west,2021-11-20,False,0.11
cust105540,David Hernandez,7207137613,69,female,west,2022-04-09,True,0.29
cust105541,James Morgan,6561963652,41,female,west,2022-04-19,False,0.3
cust105542,Sandra Moore,3394429639,69,female,east,2025-05-17,False,0.0
cust105543,Sabrina Gillespie,0786246227,26,female,south,2023-09-26,True,0.0
cust105544,Justin Williams,2889100639,40,male,north,2023-10-25,False,0.42
cust105545,Brooke Brooks,2296579294,48,male,east,2022-08-30,False,0.38
cust105546,Lisa Newton,8401408324,40,other,north,2023-04-29,False,0.22
cust105547,Ashlee Williams,5098551082,66,male,east,2021-06-29,False,0.2
cust105548,Chad Martin,3634161066,37,male,north,2022-08-04,True,0.35
cust105549,Jesus Wright,8451675141,25,female,north,2023-05-22,False,0.19
cust105550,Jennifer Pace,1309665037,53,female,south,2024-02-18,False,0.4
cust105551,Charles Smith,4029813433,42,female,central,2025-07-07,False,0.32
cust105552,Daniel Johnson,1383541865,18,female,central,2024-05-03,False,0.29
cust105553,Robert Phelps,2046735551,32,female,north,2024-09-30,True,0.14
cust105554,David Allen,0361848013,19,male,east,2025-06-15,False,0.29
cust105555,Alan Carpenter,4419978104,39,female,central,2025-06-14,False,0.06
cust105556,Andrew Richard,7349832588,39,male,north,2021-09-06,False,0.29
cust105557,Mr. James Spears II,6274485166,55,female,west,2022-08-02,False,0.19
cust105558,Matthew Brown,5282962409,46,male,central,2020-11-05,False,0.06
cust105559,Eric Powell,6678252042,25,male,west,2021-12-14,True,0.06
cust105560,Connie Blair,8808882165,30,male,central,2025-07-24,True,0.22
cust105561,Kenneth Black,7352519810,29,male,south,2021-11-25,False,0.16
cust105562,Daniel Brown,0556678975,26,male,east,2021-06-03,False,0.26
cust105563,Emily Sellers,3271731400,23,female,north,2021-05-17,False,0.23
cust105564,Adrian Allen,7081127811,34,female,north,2025-05-16,False,0.09
cust105565,Brian Howe,1108585435,56,female,west,2023-05-10,False,0.18
cust105566,Andrew Johnson,7287282553,18,male,east,2024-05-27,False,0.28
cust105567,Michael Mitchell,2250851323,66,female,south,2020-12-15,True,0.23
cust105568,Eric Cole,1629567765,47,male,west,2023-07-24,False,0.19
cust105569,Natalie Carter,6731514150,27,male,west,2023-06-19,False,0.32
cust105570,Shannon Avila,1162583680,46,male,central,2020-10-30,False,0.34
cust105571,Jacob Cooper,3946565898,22,female,east,2022-01-05,False,0.3
cust105572,Anthony Boyd,9144809287,66,female,east,2020-09-25,False,0.06
cust105573,Rebecca Ayers,5544463831,27,male,south,2021-10-26,False,0.17
cust105574,Christina Thomas,0775717291,26,female,north,2022-05-06,False,0.25
cust105575,Julie Johnson,8602278663,52,male,central,2025-07-16,False,0.0
cust105576,Jimmy Kirk,6604673810,36,male,west,2020-11-11,False,0.26
cust105577,David Bennett,9364261395,19,male,east,2022-01-24,False,0.16
cust105578,Anthony Walker,3802263080,68,male,north,2023-08-20,False,0.4
cust105579,Melissa Martinez,3789229577,19,male,west,2024-03-12,False,0.27
cust105580,Richard Schmidt,0342089805,69,female,east,2025-01-23,False,0.21
cust105581,Joseph Bird,6213365740,34,male,north,2020-09-25,False,0.25
cust105582,Roy Nicholson,6763643044,52,female,east,2022-02-10,False,0.12
cust105583,Jennifer Jackson,6990587685,62,female,south,2023-06-29,False,0.29
cust105584,Mark Higgins,4186915315,47,female,north,2022-05-31,False,0.42
cust105585,Dwayne Graham,2850376972,62,female,south,2023-01-12,False,0.44
cust105586,Mark Marquez,5391844088,57,male,central,2023-09-08,False,0.22
cust105587,Matthew Johnson,4681697327,26,male,east,2022-02-02,False,0.15
cust105588,Jason Calhoun,1003509079,57,female,east,2022-07-29,False,0.37
cust105589,Michael Howard,9928158783,50,female,north,2024-10-27,False,0.2
cust105590,Terry Smith,2241452967,44,male,east,2022-08-11,False,0.21
cust105591,Kelly Ramos,1591124269,58,female,east,2022-10-03,False,0.11
cust105592,Michael Mccann,3666221188,65,female,central,2024-10-05,False,0.35
cust105593,Alexander Jacobs,0873256138,68,male,north,2024-12-27,False,0.0
cust105594,Erica Allen,0037056627,43,female,south,2021-05-22,True,0.0
cust105595,Jeffrey Schultz Jr.,5381727684,70,female,central,2023-01-06,False,0.12
cust105596,Jesse Cunningham,1352073112,60,female,west,2023-02-23,False,0.18
cust105597,Brittney Frank,7605970089,27,male,central,2024-05-06,False,0.09
cust105598,Ryan Bowman,4101779727,58,male,south,2024-05-15,False,0.1
cust105599,Stephen Bishop,7851539637,57,male,north,2022-01-18,False,0.25
cust105600,Jennifer Murray,0757560079,35,male,central,2025-06-23,False,0.41
cust105601,Mindy Martinez,3467112185,61,female,west,2024-03-14,False,0.01
cust105602,Robert Smith,8967635594,65,male,west,2022-08-13,False,0.27
cust105603,Stacie Morris,2716804059,60,male,west,2025-04-28,False,0.24
cust105604,Kevin Underwood,1425128188,23,female,east,2022-03-05,True,0.36
cust105605,Veronica Howard,2044724160,63,male,central,2022-08-22,False,0.08
cust105606,Eric Davis,9374736453,53,female,east,2022-11-30,False,0.07
cust105607,Kara Soto,5619986165,59,male,south,2021-04-19,False,0.12
cust105608,Nathan Hall,9378702131,32,male,south,2023-08-12,False,0.1
cust105609,Jordan Reyes,8671188689,32,male,east,2020-08-11,True,0.16
cust105610,Evan Woods,0546590407,64,male,west,2025-03-19,False,0.28
cust105611,Andrea Young,9388763544,53,male,north,2020-10-30,False,0.14
cust105612,Kerry Wagner,4181382082,47,female,central,2024-08-28,False,0.14
cust105613,Matthew Smith,6762886525,56,female,south,2025-07-20,False,0.34
cust105614,Crystal Wade MD,1632819510,65,male,south,2022-10-18,False,0.05
cust105615,Elizabeth Wagner,0510793936,58,male,west,2024-10-11,False,0.17
cust105616,Annette Rodriguez,5426240284,26,female,north,2025-04-22,False,0.11
cust105617,Ronald Evans,2733663195,18,female,east,2023-06-24,False,0.0
cust105618,Johnny Stewart,7954711417,36,female,north,2021-12-13,False,0.18
cust105619,Tina Mcdaniel,9804183685,62,female,east,2021-07-08,False,0.14
cust105620,George Lowe,0226108343,31,female,north,2024-07-08,True,0.17
cust105621,James Smith,3909819904,70,male,east,2020-11-25,False,0.2
cust105622,Mary Knight,3748151735,65,female,south,2024-08-20,False,0.03
cust105623,Heather Foster,6637177592,56,male,north,2022-07-02,False,0.16
cust105624,Matthew Barr,2472497933,21,female,east,2023-01-21,False,0.12
cust105625,Allison Pacheco,1657860815,53,male,west,2022-06-12,False,0.11
cust105626,Allison Rowe,8174996024,63,male,east,2021-05-26,False,0.23
cust105627,Cindy Glenn,1567826180,25,male,south,2021-07-01,False,0.05
cust105628,Kathleen Horton,3213395302,29,male,west,2025-01-24,False,0.14
cust105629,Aaron Brown,1347592228,22,female,central,2023-04-12,False,0.11
cust105630,Brandy Rose MD,3345348853,39,female,central,2022-03-06,True,0.2
cust105631,Carolyn Bell,6184781995,31,female,south,2025-04-17,False,0.44
cust105632,Stephen Montoya,8182386071,58,male,south,2024-10-24,False,0.16
cust105633,Julie Smith,4292995805,46,female,west,2024-05-13,False,0.26
cust105634,Frank Alvarez,0999501818,51,male,south,2023-01-08,False,0.2
cust105635,Travis Woods,8919151628,49,male,west,2024-02-16,False,0.05
cust105636,Heather Allison,9049391796,63,female,west,2025-06-11,False,0.07
cust105637,Christopher Jordan,8870040009,67,male,east,2025-07-05,False,0.31
cust105638,Joann King,1161121003,31,male,east,2022-10-25,False,0.17
cust105639,Jessica Houston,5823331347,45,male,north,2020-11-19,False,0.1
cust105640,Ruth Gonzales,4927157960,31,male,north,2024-10-17,False,0.22
cust105641,Mindy Miller,6708147138,30,female,north,2023-02-10,False,0.08
cust105642,Amanda Johnson,8055164931,20,male,central,2021-04-14,True,0.24
cust105643,Melissa Townsend,7315041743,27,male,south,2022-11-18,False,0.16
cust105644,Andrea Osborne PhD,4098960095,65,other,north,2021-04-13,False,0.21
cust105645,Brooke Morales,2463560845,38,male,west,2024-03-02,False,0.0
cust105646,James Williamson,3548575399,70,male,east,2024-05-11,False,0.22
cust105647,Jennifer Green,5110738975,58,female,east,2025-03-09,False,0.38
